STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/1/1970,,68,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/2/1970,,70,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/3/1970,,82,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/4/1970,,63,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/5/1970,,66,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/6/1970,,71,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/7/1970,,79,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/8/1970,,80,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/9/1970,,74,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/10/1970,,74,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/11/1970,,73,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/12/1970,,72,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/13/1970,,73,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/14/1970,,77,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/15/1970,,71,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/16/1970,,62,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/17/1970,,50,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/18/1970,,67,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/19/1970,,64,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/20/1970,,62,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/21/1970,,65,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/22/1970,,68,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/23/1970,,72,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/24/1970,,72,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/25/1970,,61,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/26/1970,,60,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/27/1970,,55,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/28/1970,,55,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/29/1970,,59,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/30/1970,,57,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/31/1970,,57,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/1/1970,,65,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/2/1970,,59,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/3/1970,,65,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/4/1970,,59,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/5/1970,,56,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/6/1970,,56,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/7/1970,,65,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/8/1970,,59,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/9/1970,,57,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/10/1970,,62,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/11/1970,,63,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/12/1970,,61,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/13/1970,,55,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/14/1970,,57,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/15/1970,,53,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/16/1970,,48,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/17/1970,,51,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/18/1970,,52,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/19/1970,,58,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/20/1970,,58,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/21/1970,,55,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/22/1970,,59,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/23/1970,,57,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/24/1970,,38,23
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/25/1970,,40,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/26/1970,,47,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/27/1970,,52,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/28/1970,,58,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/29/1970,,53,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/30/1970,,58,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/1/1970,,50,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/2/1970,,66,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/3/1970,,64,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/4/1970,,59,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/5/1970,,39,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/6/1970,,39,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/7/1970,,36,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/8/1970,,36,18
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/9/1970,,45,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/10/1970,,49,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/11/1970,,36,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/12/1970,,37,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/13/1970,,36,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/14/1970,,40,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/15/1970,,41,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/16/1970,,41,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/17/1970,,44,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/18/1970,,42,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/19/1970,,52,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/20/1970,,47,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/21/1970,,38,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/22/1970,,33,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/23/1970,,35,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/24/1970,,35,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/25/1970,,34,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/26/1970,,35,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/27/1970,,30,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/28/1970,,33,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/29/1970,,31,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/30/1970,,31,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",12/31/1970,,35,19
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/1/1971,,32,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/2/1971,,35,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/3/1971,,42,19
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/4/1971,,39,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/5/1971,,45,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/6/1971,,35,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/7/1971,,28,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/8/1971,,27,18
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/9/1971,,28,19
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/10/1971,,38,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/11/1971,,44,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/12/1971,,40,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/13/1971,,28,18
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/14/1971,,35,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/15/1971,,37,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/16/1971,,25,13
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/17/1971,,24,9
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/18/1971,,26,12
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/19/1971,,17,7
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/20/1971,,25,10
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/21/1971,,35,17
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/22/1971,,42,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/23/1971,,45,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/24/1971,,39,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/25/1971,,43,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/26/1971,,44,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/27/1971,,25,11
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/28/1971,,21,10
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/29/1971,,32,13
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/30/1971,,46,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",1/31/1971,,28,11
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/1/1971,,14,7
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/2/1971,,17,7
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/3/1971,,25,8
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/4/1971,,30,20
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/5/1971,,40,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/6/1971,,46,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/7/1971,,40,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/8/1971,,40,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/9/1971,,38,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/10/1971,,27,14
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/11/1971,,39,21
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/12/1971,,56,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/13/1971,,51,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/14/1971,,42,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/15/1971,,33,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/16/1971,,39,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/17/1971,,39,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/18/1971,,53,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/19/1971,,48,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/20/1971,,45,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/21/1971,,51,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/22/1971,,43,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/23/1971,,42,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/24/1971,,43,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/25/1971,,46,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/26/1971,,53,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/27/1971,,64,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/28/1971,,58,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/1/1971,,55,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/2/1971,,45,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/3/1971,,39,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/4/1971,,36,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/5/1971,,44,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/6/1971,,54,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/7/1971,,47,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/8/1971,,37,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/9/1971,,42,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/10/1971,,44,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/11/1971,,48,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/12/1971,,48,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/13/1971,,45,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/14/1971,,49,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/15/1971,,70,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/16/1971,,69,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/17/1971,,47,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/18/1971,,47,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/19/1971,,50,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/20/1971,,45,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/21/1971,,48,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/22/1971,,53,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/23/1971,,45,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/24/1971,,38,28
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/25/1971,,44,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/26/1971,,39,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/27/1971,,52,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/28/1971,,57,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/29/1971,,58,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/30/1971,,52,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/31/1971,,52,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/1/1971,,53,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/2/1971,,73,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/3/1971,,59,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/4/1971,,60,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/5/1971,,49,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/6/1971,,44,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/7/1971,,55,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/8/1971,,51,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/9/1971,,75,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/10/1971,,63,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/11/1971,,68,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/12/1971,,64,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/13/1971,,72,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/14/1971,,59,39
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/15/1971,,55,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/16/1971,,56,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/17/1971,,61,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/18/1971,,69,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/19/1971,,73,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/20/1971,,73,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/21/1971,,77,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/22/1971,,62,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/23/1971,,66,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/24/1971,,65,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/25/1971,,55,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/26/1971,,54,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/27/1971,,64,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/28/1971,,54,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/29/1971,,57,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/30/1971,,57,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/1/1971,,64,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/2/1971,,60,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/3/1971,,59,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/4/1971,,66,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/5/1971,,75,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/6/1971,,66,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/7/1971,,72,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/8/1971,,59,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/9/1971,,57,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/10/1971,,74,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/11/1971,,82,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/12/1971,,77,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/13/1971,,67,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/14/1971,,73,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/15/1971,,63,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/16/1971,,58,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/17/1971,,79,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/18/1971,,84,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/19/1971,,77,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/20/1971,,62,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/21/1971,,61,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/22/1971,,72,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/23/1971,,75,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/24/1971,,64,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/25/1971,,84,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/26/1971,,75,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/27/1971,,69,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/28/1971,,69,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/29/1971,,72,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/30/1971,,64,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/31/1971,,74,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/1/1971,,74,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/2/1971,,68,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/3/1971,,85,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/4/1971,,88,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/5/1971,,85,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/6/1971,,78,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/7/1971,,94,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/8/1971,,93,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/9/1971,,82,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/10/1971,,82,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/11/1971,,76,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/12/1971,,88,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/13/1971,,86,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/14/1971,,72,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/15/1971,,63,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/16/1971,,72,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/17/1971,,84,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/18/1971,,85,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/19/1971,,82,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/20/1971,,88,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/21/1971,,89,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/22/1971,,87,72
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/23/1971,,82,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/24/1971,,91,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/25/1971,,92,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/26/1971,,90,75
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/27/1971,,89,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/28/1971,,80,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/29/1971,,79,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/30/1971,,93,72
